repeat,systimer,starId,starName,scaledPosXpx,scaledPosYpx,scaledPosZpx,posXpx,posXkm,posYpx,posYkm,posZpx,posZkm,velXpx,velXm,velYpx,velYm,velZpx,velZm,accelXpx,accelXm,accelYpx,accelYm,accelZpx,accelZm,momentumX,momentumY,momentumZ,orbitalAngularMomentumX,orbitalAngularMomentumY,orbitalAngularMomentumZ,spinAngularMomentumX,spinAngularMomentumY,spinAngularMomentumZ
24,0.240000,0,Sun,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.005837,0.000000,0.000167,-0.000000,-0.000005,0.000001,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,0.240000,1,Mercury,23.049126,2.832119,-0.393876,23.049126,23.049126,2.832119,2.832118,-0.393876,-0.393876,-0.028224,-814.487877,-0.003468,-100.079824,-1.640989,-47355.041206,-0.117591,-0.039275,-0.014449,-0.004826,0.002009,0.000671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,0.240000,2,Venus,43.322441,2.569275,-0.291248,43.322441,43.322440,2.569275,2.569274,-0.291248,-0.291248,-0.008130,-234.612862,-0.000482,-13.915161,-1.213517,-35019.211336,-0.033875,-0.011314,-0.002009,-0.000671,0.000228,0.000076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,0.240000,3,Earth,59.999535,0.000000,-0.247671,59.999535,59.999531,0.000000,0.000000,-0.247671,-0.247670,-0.004237,-122.283363,0.000002,0.062421,-1.031955,-29779.765143,-0.017656,-0.005897,0.000009,0.000003,0.000068,0.000023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,0.240000,4,Moon,67.666695,0.690224,-0.672435,60.152878,60.152869,0.013805,0.013805,-0.256166,-0.256166,-0.006169,-178.012793,-0.000175,-5.039341,-1.067316,-30800.198478,-0.025694,-0.008582,-0.000727,-0.000243,0.000520,0.000174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,0.240000,5,Mars,91.372894,2.951328,-0.200241,91.372894,91.372880,2.951328,2.951327,-0.200241,-0.200241,-0.001834,-52.933551,-0.000059,-1.709939,-0.834336,-24076.942026,-0.007643,-0.002553,-0.000247,-0.000082,0.000017,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,0.240000,6,Phobos,91.918396,3.222529,4.564434,91.373314,91.373036,2.951536,2.951404,-0.196576,-0.196499,0.064658,1868.185683,0.032767,939.638713,-0.843672,-24172.778743,-0.179224,-0.023026,-0.085550,-0.010115,-1.498654,-0.490561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,0.240000,7,Deimos,95.369934,5.030433,-11.570310,91.375969,91.375951,2.952927,2.952931,-0.208987,-0.208992,-0.040459,-1166.360252,-0.020236,-583.211886,-0.851530,-24574.245956,-0.083811,-0.027931,-0.039867,-0.013336,0.216688,0.072325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,0.240000,8,Ceres,163.317734,30.546373,-0.148910,163.317734,163.317657,30.546373,30.546365,-0.148910,-0.148910,-0.000546,-15.744144,-0.000102,-2.951238,-0.620460,-17904.992811,-0.002273,-0.000759,-0.000426,-0.000142,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,0.240000,9,Jupiter,312.184357,7.100807,-0.108699,312.184357,312.184322,7.100807,7.100806,-0.108699,-0.108699,-0.000157,-4.537054,-0.000004,-0.103115,-0.452913,-13069.999210,-0.000655,-0.000219,-0.000015,-0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,0.240000,10,Saturn,574.412659,24.928730,-0.080506,574.412659,574.412605,24.928730,24.928729,-0.080506,-0.080506,-0.000047,-1.343972,-0.000002,-0.058480,-0.335440,-9679.999907,-0.000194,-0.000065,-0.000008,-0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,0.240000,11,Uranus,1153.002075,15.556551,-0.056554,1153.002075,1153.002048,15.556551,15.556550,-0.056554,-0.056554,-0.000012,-0.333836,-0.000000,-0.004488,-0.235640,-6799.999992,-0.000048,-0.000016,-0.000001,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,0.240000,12,Neptune,1803.979004,55.683830,-0.045160,1803.979004,1803.979070,55.683830,55.683829,-0.045160,-0.045160,-0.000005,-0.136158,-0.000000,-0.004204,-0.188165,-5429.999998,-0.000020,-0.000007,-0.000001,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,0.240000,13,Pluto,2263.449463,698.923584,-0.039446,2263.449463,2263.449524,698.923584,698.923585,-0.039446,-0.039446,-0.000003,-0.075537,-0.000001,-0.023358,-0.164359,-4742.999999,-0.000011,-0.000004,-0.000003,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.250000,0,Sun,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.006080,0.000000,0.000174,-0.000000,-0.000005,0.000001,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.250000,1,Mercury,23.048838,2.832084,-0.410286,23.048838,23.048838,2.832084,2.832083,-0.410286,-0.410286,-0.029400,-848.421562,-0.003613,-104.249410,-1.640968,-47354.449238,-0.117589,-0.039275,-0.014449,-0.004826,0.002093,0.000699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.250000,2,Venus,43.322357,2.569270,-0.303384,43.322357,43.322357,2.569270,2.569270,-0.303384,-0.303384,-0.008469,-244.388242,-0.000502,-14.494950,-1.213515,-35019.144245,-0.033874,-0.011314,-0.002009,-0.000671,0.000237,0.000079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.250000,3,Earth,59.999493,0.000000,-0.257990,59.999493,59.999488,0.000000,0.000000,-0.257990,-0.257990,-0.004414,-127.378503,0.000002,0.065019,-1.031954,-29779.745164,-0.017656,-0.005897,0.000009,0.000003,0.000071,0.000024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.250000,4,Moon,67.665512,0.690134,-0.700434,60.152813,60.152806,0.013803,0.013803,-0.266839,-0.266839,-0.006426,-185.427454,-0.000182,-5.249080,-1.067311,-30800.045262,-0.025693,-0.008582,-0.000727,-0.000243,0.000542,0.000181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.250000,5,Mars,91.372879,2.951327,-0.208584,91.372879,91.372861,2.951327,2.951327,-0.208584,-0.208584,-0.001911,-55.139110,-0.000062,-1.781185,-0.834336,-24076.937085,-0.007643,-0.002553,-0.000247,-0.000082,0.000017,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.250000,6,Phobos,92.761429,3.640953,4.338471,91.373947,91.373676,2.951857,2.951726,-0.205087,-0.204949,0.061530,1810.854308,0.031249,912.555530,-0.858363,-24591.779700,-0.444221,-0.109236,-0.217074,-0.052358,-1.429635,-0.476172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.250000,7,Deimos,94.854172,4.765740,-11.788000,91.375557,91.375543,2.952723,2.952727,-0.217492,-0.217496,-0.041248,-1189.106447,-0.020610,-594.010609,-0.849341,-24511.167792,-0.074038,-0.024712,-0.034852,-0.011655,0.220862,0.073659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.250000,8,Ceres,163.317734,30.546371,-0.155115,163.317734,163.317651,30.546371,30.546364,-0.155115,-0.155115,-0.000568,-16.400150,-0.000107,-3.074206,-0.620460,-17904.992200,-0.002273,-0.000759,-0.000426,-0.000142,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.250000,9,Jupiter,312.184357,7.100807,-0.113228,312.184357,312.184321,7.100807,7.100806,-0.113228,-0.113228,-0.000164,-4.726098,-0.000004,-0.107412,-0.452913,-13069.999142,-0.000655,-0.000219,-0.000015,-0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.250000,10,Saturn,574.412659,24.928730,-0.083860,574.412659,574.412604,24.928730,24.928729,-0.083860,-0.083860,-0.000049,-1.399971,-0.000002,-0.060917,-0.335440,-9679.999899,-0.000194,-0.000065,-0.000008,-0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.250000,11,Uranus,1153.002075,15.556551,-0.058910,1153.002075,1153.002048,15.556551,15.556550,-0.058910,-0.058910,-0.000012,-0.347746,-0.000000,-0.004675,-0.235640,-6799.999991,-0.000048,-0.000016,-0.000001,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.250000,12,Neptune,1803.979004,55.683830,-0.047041,1803.979004,1803.979070,55.683830,55.683829,-0.047041,-0.047041,-0.000005,-0.141832,-0.000000,-0.004379,-0.188165,-5429.999998,-0.000020,-0.000007,-0.000001,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.250000,13,Pluto,2263.449463,698.923584,-0.041090,2263.449463,2263.449524,698.923584,698.923585,-0.041090,-0.041090,-0.000003,-0.078684,-0.000001,-0.024332,-0.164359,-4742.999999,-0.000011,-0.000004,-0.000003,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.260000,0,Sun,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.006324,0.000000,0.000181,-0.000000,-0.000005,0.000001,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.260000,1,Mercury,23.048538,2.832047,-0.426695,23.048538,23.048538,2.832047,2.832046,-0.426695,-0.426695,-0.030576,-882.354842,-0.003757,-108.418946,-1.640947,-47353.833110,-0.117588,-0.039274,-0.014449,-0.004826,0.002177,0.000727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.260000,2,Venus,43.322269,2.569265,-0.315519,43.322269,43.322270,2.569265,2.569264,-0.315519,-0.315519,-0.008808,-254.163602,-0.000522,-15.074738,-1.213512,-35019.074416,-0.033874,-0.011314,-0.002009,-0.000671,0.000247,0.000082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.260000,3,Earth,59.999447,0.000000,-0.268310,59.999447,59.999443,0.000000,0.000000,-0.268310,-0.268310,-0.004591,-132.473643,0.000002,0.067617,-1.031954,-29779.724369,-0.017656,-0.005897,0.000009,0.000003,0.000073,0.000025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.260000,4,Moon,67.664505,0.690040,-0.728431,60.152748,60.152741,0.013801,0.013801,-0.277512,-0.277512,-0.006682,-192.841805,-0.000189,-5.458792,-1.067305,-30799.885799,-0.025692,-0.008581,-0.000727,-0.000243,0.000563,0.000188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.260000,5,Mars,91.372856,2.951326,-0.216928,91.372856,91.372842,2.951326,2.951326,-0.216928,-0.216928,-0.001987,-57.344667,-0.000064,-1.852431,-0.834335,-24076.931942,-0.007643,-0.002553,-0.000247,-0.000082,0.000018,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.260000,6,Phobos,93.554863,4.031172,3.927258,91.374535,91.374283,2.952157,2.952032,-0.213740,-0.213541,0.055831,1680.669588,0.028456,849.774188,-0.872072,-24990.263910,-0.692708,-0.191120,-0.339276,-0.092481,-1.301095,-0.443236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.260000,7,Deimos,94.338402,4.496708,-11.976983,91.375137,91.375127,2.952515,2.952519,-0.225974,-0.225979,-0.041940,-1209.047410,-0.020933,-603.344249,-0.847115,-24447.015223,-0.064209,-0.021439,-0.029724,-0.009946,0.224337,0.074811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.260000,8,Ceres,163.317734,30.546370,-0.161320,163.317734,163.317645,30.546370,30.546363,-0.161320,-0.161320,-0.000591,-17.056156,-0.000111,-3.197174,-0.620460,-17904.991563,-0.002273,-0.000759,-0.000426,-0.000142,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.260000,9,Jupiter,312.184357,7.100807,-0.117757,312.184357,312.184319,7.100807,7.100806,-0.117757,-0.117757,-0.000170,-4.915142,-0.000004,-0.111708,-0.452913,-13069.999073,-0.000655,-0.000219,-0.000015,-0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.260000,10,Saturn,574.412659,24.928730,-0.087214,574.412659,574.412604,24.928730,24.928729,-0.087214,-0.087214,-0.000050,-1.455970,-0.000002,-0.063354,-0.335440,-9679.999890,-0.000194,-0.000065,-0.000008,-0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.260000,11,Uranus,1153.002075,15.556551,-0.061266,1153.002075,1153.002047,15.556551,15.556550,-0.061266,-0.061266,-0.000013,-0.361656,-0.000000,-0.004862,-0.235640,-6799.999990,-0.000048,-0.000016,-0.000001,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.260000,12,Neptune,1803.979004,55.683830,-0.048923,1803.979004,1803.979070,55.683830,55.683829,-0.048923,-0.048923,-0.000005,-0.147505,-0.000000,-0.004554,-0.188165,-5429.999998,-0.000020,-0.000007,-0.000001,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.260000,13,Pluto,2263.449463,698.923584,-0.042733,2263.449463,2263.449524,698.923584,698.923585,-0.042733,-0.042733,-0.000003,-0.081831,-0.000001,-0.025305,-0.164359,-4742.999999,-0.000011,-0.000004,-0.000003,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.270000,0,Sun,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.006567,0.000000,0.000188,-0.000000,-0.000006,0.000001,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.270000,1,Mercury,23.048227,2.832008,-0.443105,23.048227,23.048226,2.832008,2.832008,-0.443105,-0.443105,-0.031752,-916.287701,-0.003902,-112.588431,-1.640925,-47353.192822,-0.117586,-0.039274,-0.014448,-0.004826,0.002261,0.000755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.270000,2,Venus,43.322178,2.569260,-0.327654,43.322178,43.322181,2.569260,2.569259,-0.327654,-0.327654,-0.009146,-263.938943,-0.000542,-15.654524,-1.213510,-35019.001848,-0.033874,-0.011314,-0.002009,-0.000671,0.000256,0.000086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.270000,3,Earth,59.999401,0.000000,-0.278629,59.999401,59.999396,0.000000,0.000000,-0.278629,-0.278629,-0.004767,-137.568783,0.000002,0.070214,-1.031953,-29779.702758,-0.017656,-0.005897,0.000009,0.000003,0.000076,0.000025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.270000,4,Moon,67.663315,0.689942,-0.756424,60.152679,60.152673,0.013799,0.013799,-0.288185,-0.288185,-0.006939,-200.255832,-0.000196,-5.668473,-1.067299,-30799.720089,-0.025691,-0.008581,-0.000727,-0.000243,0.000585,0.000195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.270000,5,Mars,91.372833,2.951325,-0.225271,91.372833,91.372821,2.951325,2.951325,-0.225271,-0.225271,-0.002064,-59.550222,-0.000067,-1.923676,-0.834335,-24076.926598,-0.007643,-0.002553,-0.000247,-0.000082,0.000019,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.270000,6,Phobos,94.259033,4.377378,3.347358,91.375053,91.374833,2.952422,2.952311,-0.222523,-0.222264,0.047779,1482.753680,0.024507,753.804558,-0.884227,-25352.739507,-0.912272,-0.265515,-0.447218,-0.128935,-1.119760,-0.393101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.270000,7,Deimos,93.822632,4.223646,-12.136812,91.374718,91.374705,2.952304,2.952309,-0.234434,-0.234440,-0.042532,-1226.139270,-0.021204,-611.189893,-0.844856,-24381.946937,-0.054360,-0.018119,-0.024510,-0.008212,0.227173,0.075779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.270000,8,Ceres,163.317734,30.546368,-0.167524,163.317734,163.317639,30.546368,30.546362,-0.167524,-0.167524,-0.000614,-17.712161,-0.000115,-3.320143,-0.620460,-17904.990902,-0.002273,-0.000759,-0.000426,-0.000142,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.270000,9,Jupiter,312.184357,7.100807,-0.122287,312.184357,312.184317,7.100807,7.100806,-0.122287,-0.122287,-0.000177,-5.104186,-0.000004,-0.116005,-0.452913,-13069.999000,-0.000655,-0.000219,-0.000015,-0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.270000,10,Saturn,574.412659,24.928730,-0.090569,574.412659,574.412603,24.928730,24.928729,-0.090569,-0.090569,-0.000052,-1.511969,-0.000002,-0.065790,-0.335440,-9679.999882,-0.000194,-0.000065,-0.000008,-0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.270000,11,Uranus,1153.002075,15.556551,-0.063623,1153.002075,1153.002047,15.556551,15.556550,-0.063623,-0.063623,-0.000013,-0.375565,-0.000000,-0.005049,-0.235640,-6799.999990,-0.000048,-0.000016,-0.000001,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.270000,12,Neptune,1803.979004,55.683830,-0.050805,1803.979004,1803.979070,55.683830,55.683829,-0.050805,-0.050805,-0.000005,-0.153178,-0.000000,-0.004730,-0.188165,-5429.999998,-0.000020,-0.000007,-0.000001,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.270000,13,Pluto,2263.449463,698.923584,-0.044377,2263.449463,2263.449524,698.923584,698.923585,-0.044377,-0.044377,-0.000003,-0.084979,-0.000001,-0.026278,-0.164359,-4742.999999,-0.000011,-0.000004,-0.000003,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.280000,0,Sun,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.006810,0.000000,0.000195,-0.000000,-0.000006,0.000001,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.280000,1,Mercury,23.047903,2.831969,-0.459514,23.047903,23.047903,2.831969,2.831968,-0.459514,-0.459514,-0.032928,-950.220121,-0.004046,-116.757861,-1.640902,-47352.528375,-0.117585,-0.039273,-0.014448,-0.004826,0.002344,0.000783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.280000,2,Venus,43.322086,2.569254,-0.339789,43.322086,43.322087,2.569254,2.569254,-0.339789,-0.339789,-0.009485,-273.714264,-0.000563,-16.234310,-1.213507,-35018.926542,-0.033874,-0.011314,-0.002009,-0.000671,0.000266,0.000089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.280000,3,Earth,59.999352,0.000000,-0.288949,59.999352,59.999347,0.000000,0.000000,-0.288949,-0.288949,-0.004944,-142.663922,0.000003,0.072811,-1.031952,-29779.680332,-0.017656,-0.005897,0.000009,0.000003,0.000079,0.000026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.280000,4,Moon,67.662125,0.689841,-0.784415,60.152607,60.152602,0.013797,0.013797,-0.298858,-0.298858,-0.007196,-207.669524,-0.000204,-5.878124,-1.067293,-30799.548134,-0.025690,-0.008580,-0.000726,-0.000243,0.000607,0.000203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.280000,5,Mars,91.372810,2.951325,-0.233614,91.372810,91.372800,2.951325,2.951325,-0.233614,-0.233614,-0.002140,-61.755776,-0.000069,-1.994921,-0.834335,-24076.921054,-0.007643,-0.002553,-0.000247,-0.000082,0.000020,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.280000,6,Phobos,94.844185,4.665626,2.622192,91.375481,91.375303,2.952643,2.952551,-0.231418,-0.231106,0.037707,1224.834777,0.019560,628.433470,-0.894348,-25665.164463,-1.094455,-0.329571,-0.536958,-0.160322,-0.894072,-0.327763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.280000,7,Deimos,93.296944,3.947485,-12.267098,91.374290,91.374278,2.952091,2.952096,-0.242871,-0.242877,-0.043025,-1240.345202,-0.021423,-617.528310,-0.842572,-24316.123884,-0.044338,-0.014760,-0.019245,-0.006458,0.229513,0.076558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.280000,8,Ceres,163.317734,30.546366,-0.173729,163.317734,163.317633,30.546366,30.546360,-0.173729,-0.173729,-0.000637,-18.368167,-0.000119,-3.443111,-0.620460,-17904.990215,-0.002273,-0.000759,-0.000426,-0.000142,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.280000,9,Jupiter,312.184357,7.100807,-0.126816,312.184357,312.184315,7.100807,7.100806,-0.126816,-0.126816,-0.000183,-5.293230,-0.000004,-0.120301,-0.452913,-13069.998924,-0.000655,-0.000219,-0.000015,-0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.280000,10,Saturn,574.412659,24.928730,-0.093923,574.412659,574.412603,24.928730,24.928729,-0.093923,-0.093923,-0.000054,-1.567968,-0.000002,-0.068227,-0.335440,-9679.999873,-0.000194,-0.000065,-0.000008,-0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.280000,11,Uranus,1153.002075,15.556551,-0.065979,1153.002075,1153.002047,15.556551,15.556550,-0.065979,-0.065979,-0.000013,-0.389475,-0.000000,-0.005236,-0.235640,-6799.999989,-0.000048,-0.000016,-0.000001,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.280000,12,Neptune,1803.979004,55.683830,-0.052686,1803.979004,1803.979069,55.683830,55.683829,-0.052686,-0.052686,-0.000006,-0.158851,-0.000000,-0.004905,-0.188165,-5429.999998,-0.000020,-0.000007,-0.000001,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.280000,13,Pluto,2263.449463,698.923584,-0.046020,2263.449463,2263.449524,698.923584,698.923585,-0.046020,-0.046020,-0.000003,-0.088126,-0.000001,-0.027251,-0.164359,-4742.999999,-0.000011,-0.000004,-0.000003,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,0.290000,0,Sun,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.007053,0.000000,0.000202,-0.000000,-0.000007,0.000001,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,0.290000,1,Mercury,23.047567,2.831927,-0.475923,23.047567,23.047567,2.831927,2.831927,-0.475923,-0.475923,-0.034104,-984.152088,-0.004190,-120.927236,-1.640878,-47351.839770,-0.117583,-0.039273,-0.014448,-0.004826,0.002428,0.000811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,0.290000,2,Venus,43.321991,2.569248,-0.351924,43.321991,43.321991,2.569248,2.569248,-0.351924,-0.351924,-0.009824,-283.489562,-0.000583,-16.814094,-1.213504,-35018.848498,-0.033874,-0.011314,-0.002009,-0.000671,0.000275,0.000092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,0.290000,3,Earth,59.999302,0.000000,-0.299268,59.999302,59.999297,0.000000,0.000000,-0.299268,-0.299268,-0.005120,-147.759062,0.000003,0.075408,-1.031951,-29779.657090,-0.017656,-0.005897,0.000009,0.000003,0.000082,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,0.290000,4,Moon,67.660934,0.689736,-0.812405,60.152534,60.152529,0.013795,0.013795,-0.309531,-0.309531,-0.007453,-215.082868,-0.000211,-6.087743,-1.067287,-30799.369933,-0.025689,-0.008580,-0.000726,-0.000243,0.000628,0.000210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,0.290000,5,Mars,91.372787,2.951324,-0.241958,91.372787,91.372779,2.951324,2.951324,-0.241958,-0.241958,-0.002216,-63.961329,-0.000072,-2.066165,-0.834335,-24076.915310,-0.007643,-0.002553,-0.000247,-0.000082,0.000020,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,0.290000,6,Phobos,95.290482,4.884446,1.781009,91.375801,91.375676,2.952811,2.952743,-0.240402,-0.240045,0.026030,916.934150,0.013827,478.571360,-0.902015,-25915.473794,-1.231587,-0.380845,-0.604182,-0.185446,-0.631984,-0.249786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
